name,url,country,lastrevid
Violette Khairallah Safadi,https://en.wikipedia.org/wiki/Violette_Khairallah_Safadi,Lebanon,1251002284.0
Albert Kostanian,https://en.wikipedia.org/wiki/Albert_Kostanian,Lebanon,1184196053.0
Ibrahim Kulaylat,https://en.wikipedia.org/wiki/Ibrahim_Kulaylat,Lebanon,1157443233.0
Cesar Maalouf,https://en.wikipedia.org/wiki/Cesar_Maalouf,Lebanon,1204724753.0
Fadi Makki,https://en.wikipedia.org/wiki/Fadi_Makki,Lebanon,1208651297.0
Chibli Mallat,https://en.wikipedia.org/wiki/Chibli_Mallat,Lebanon,1238777882.0
Chadi Massaad,https://en.wikipedia.org/wiki/Chadi_Massaad,Lebanon,1208546106.0
Bassam Mawlawi,https://en.wikipedia.org/wiki/Bassam_Mawlawi,Lebanon,1225744507.0
Kayssar Moawad,https://en.wikipedia.org/wiki/Kayssar_Moawad,Lebanon,972676618.0
Mounir El Hajj,https://en.wikipedia.org/wiki/Mounir_El_Hajj,Lebanon,1249040636.0
Muhammad Jamil Bayham,https://en.wikipedia.org/wiki/Muhammad_Jamil_Bayham,Lebanon,1230360128.0
Naoum Labaki,https://en.wikipedia.org/wiki/Naoum_Labaki,Lebanon,1189592060.0
Chafic Nassif,https://en.wikipedia.org/wiki/Chafic_Nassif,Lebanon,1249040415.0
Mohamad Osseiran,https://en.wikipedia.org/wiki/Mohamad_Osseiran,Lebanon,1248448958.0
Vahan Papazian,https://en.wikipedia.org/wiki/Vahan_Papazian,Lebanon,1162302149.0
Philippe El Khazen,https://en.wikipedia.org/wiki/Philippe_El_Khazen,Lebanon,1159952192.0
Pierre Bou Assi,https://en.wikipedia.org/wiki/Pierre_Bou_Assi,Lebanon,1248727867.0
Renewal Bloc,https://en.wikipedia.org/wiki/Renewal_Bloc,Lebanon,1194299690.0
Edmond Rizk,https://en.wikipedia.org/wiki/Edmond_Rizk,Lebanon,1249040425.0
Fady Saad,https://en.wikipedia.org/wiki/Fady_Saad,Lebanon,1212762124.0
Osama Saad,https://en.wikipedia.org/wiki/Osama_Saad,Lebanon,1184368317.0
Waddah Sadek,https://en.wikipedia.org/wiki/Waddah_Sadek,Lebanon,1206306677.0
Alice Shabtini,https://en.wikipedia.org/wiki/Alice_Shabtini,Lebanon,1059832647.0
Abu Youssef Sharqieh,https://en.wikipedia.org/wiki/Abu_Youssef_Sharqieh,Lebanon,1151531086.0
Joseph Skaff,https://en.wikipedia.org/wiki/Joseph_Skaff,Lebanon,1241392541.0
Myriam Skaff,https://en.wikipedia.org/wiki/Myriam_Skaff,Lebanon,1234087608.0
Maurice Sleem,https://en.wikipedia.org/wiki/Maurice_Sleem,Lebanon,1242646324.0
Mounira Solh,https://en.wikipedia.org/wiki/Mounira_Solh,Lebanon,1216097644.0
Fares Souaid,https://en.wikipedia.org/wiki/Fares_Souaid,Lebanon,1246818700.0
Strong Lebanon,https://en.wikipedia.org/wiki/Strong_Lebanon,Lebanon,1250819432.0
Imad Wakim,https://en.wikipedia.org/wiki/Imad_Wakim,Lebanon,1212761423.0
Amal Abou Zeid,https://en.wikipedia.org/wiki/Amal_Abou_Zeid,Lebanon,1174117279.0
Camille Ziade,https://en.wikipedia.org/wiki/Camille_Ziade,Lebanon,1158582098.0
Tsepo Mzonethi,https://en.wikipedia.org/wiki/Tsepo_Mzonethi,Lesotho,1240673245.0
Maphoka Motoboli,https://en.wikipedia.org/wiki/Maphoka_Motoboli,Lesotho,1135268318.0
Keketso Rantso,https://en.wikipedia.org/wiki/Keketso_Rantso,Lesotho,1149446685.0
Tlohang Sekhamane,https://en.wikipedia.org/wiki/Tlohang_Sekhamane,Lesotho,1212087531.0
Lebohang Thotanyane,https://en.wikipedia.org/wiki/Lebohang_Thotanyane,Lesotho,1248236469.0
Thomas Nimene Botoe,https://en.wikipedia.org/wiki/Thomas_Nimene_Botoe,Liberia,1210293916.0
Laurence Konmla Bropleh,https://en.wikipedia.org/wiki/Laurence_Konmla_Bropleh,Liberia,1234021203.0
Ellen Corkrum,https://en.wikipedia.org/wiki/Ellen_Corkrum,Liberia,1159392843.0
Alexander B. Cummings Jr.,https://en.wikipedia.org/wiki/Alexander_B._Cummings_Jr.,Liberia,1249700275.0
Bernice Dahn,https://en.wikipedia.org/wiki/Bernice_Dahn,Liberia,1065553283.0
Kai G. Farley,https://en.wikipedia.org/wiki/Kai_G._Farley,Liberia,1211141929.0
Josiah Johnson,https://en.wikipedia.org/wiki/Josiah_Johnson,Liberia,1221925167.0
Wesley Momo Johnson,https://en.wikipedia.org/wiki/Wesley_Momo_Johnson,Liberia,1233531197.0
Boima Kamara,https://en.wikipedia.org/wiki/Boima_Kamara,Liberia,1236123189.0
Janga Augustus Kowo,https://en.wikipedia.org/wiki/Janga_Augustus_Kowo,Liberia,1218745633.0
J. Edwin Lloyd,https://en.wikipedia.org/wiki/J._Edwin_Lloyd,Liberia,1234365993.0
Momulu Massaquoi,https://en.wikipedia.org/wiki/Momulu_Massaquoi,Liberia,1246152230.0
Nathaniel Varney Massaquoi,https://en.wikipedia.org/wiki/Nathaniel_Varney_Massaquoi,Liberia,1102401865.0
Edward B. McClain Jr.,https://en.wikipedia.org/wiki/Edward_B._McClain_Jr.,Liberia,1185672852.0
Eugene Lenn Nagbe,https://en.wikipedia.org/wiki/Eugene_Lenn_Nagbe,Liberia,1240163802.0
John Brown Russwurm,https://en.wikipedia.org/wiki/John_Brown_Russwurm,Liberia,1225468806.0
Clarence Lorenzo Simpson Jr.,https://en.wikipedia.org/wiki/Clarence_Lorenzo_Simpson_Jr.,Liberia,1181575494.0
Ellen Johnson Sirleaf,https://en.wikipedia.org/wiki/Ellen_Johnson_Sirleaf,Liberia,1244504845.0
Jeremiah Sulunteh,https://en.wikipedia.org/wiki/Jeremiah_Sulunteh,Liberia,1249835446.0
Alaric Tokpa,https://en.wikipedia.org/wiki/Alaric_Tokpa,Liberia,1183708441.0
E. Reginald Townsend,https://en.wikipedia.org/wiki/E._Reginald_Townsend,Liberia,1247535227.0
William Tubman,https://en.wikipedia.org/wiki/William_Tubman,Liberia,1249700084.0
Samuel Tweah,https://en.wikipedia.org/wiki/Samuel_Tweah,Liberia,1238850652.0
Blahsue Vonleh,https://en.wikipedia.org/wiki/Blahsue_Vonleh,Liberia,1158703245.0
Tom Woewiyu,https://en.wikipedia.org/wiki/Tom_Woewiyu,Liberia,1218952304.0
Ahmed Rafiq Almhadoui,https://en.wikipedia.org/wiki/Ahmed_Rafiq_Almhadoui,Libya,1236481840.0
Mohamed Abulasʽad El-ʽAlem,https://en.wikipedia.org/wiki/Mohamed_Abulasʽad_El-ʽAlem,Libya,978820765.0
Abd-Rabbo al-Barassi,https://en.wikipedia.org/wiki/Abd-Rabbo_al-Barassi,Libya,1245381256.0
Fathi Bashagha,https://en.wikipedia.org/wiki/Fathi_Bashagha,Libya,1245556589.0
Mohamed Ben Ghalbon,https://en.wikipedia.org/wiki/Mohamed_Ben_Ghalbon,Libya,1243025312.0
Ahmad Bishti,https://en.wikipedia.org/wiki/Ahmad_Bishti,Libya,1243766987.0
Abdul Hamid Dbeibeh,https://en.wikipedia.org/wiki/Abdul_Hamid_Dbeibeh,Libya,1250912864.0
Ehtuish Ehtuish,https://en.wikipedia.org/wiki/Ehtuish_Ehtuish,Libya,1188088601.0
Mohamed Eshtewi,https://en.wikipedia.org/wiki/Mohamed_Eshtewi,Libya,1220293334.0
Ahmed Gaddaf al-Dam,https://en.wikipedia.org/wiki/Ahmed_Gaddaf_al-Dam,Libya,1241321839.0
Hisham Ben Ghalbon,https://en.wikipedia.org/wiki/Hisham_Ben_Ghalbon,Libya,1246847069.0
Khalifa Haftar,https://en.wikipedia.org/wiki/Khalifa_Haftar,Libya,1250643095.0
El Waer Hakim,https://en.wikipedia.org/wiki/El_Waer_Hakim,Libya,1179350295.0
Ibrahim Jadhran,https://en.wikipedia.org/wiki/Ibrahim_Jadhran,Libya,1133325184.0
Al-Aref al-Khoga,https://en.wikipedia.org/wiki/Al-Aref_al-Khoga,Libya,1115564594.0
Musa Al-Koni,https://en.wikipedia.org/wiki/Musa_Al-Koni,Libya,1248662396.0
Abdullah al-Lafi,https://en.wikipedia.org/wiki/Abdullah_al-Lafi,Libya,1183544804.0
Mohamed al-Menfi,https://en.wikipedia.org/wiki/Mohamed_al-Menfi,Libya,1249120511.0
Abd al-Mawla Naqi,https://en.wikipedia.org/wiki/Abd_al-Mawla_Naqi,Libya,1193082133.0
Abdullah Naker,https://en.wikipedia.org/wiki/Abdullah_Naker,Libya,1245381314.0
Aref Ali Nayed,https://en.wikipedia.org/wiki/Aref_Ali_Nayed,Libya,1224040655.0
Nuri al-Mismari,https://en.wikipedia.org/wiki/Nuri_al-Mismari,Libya,1240035909.0
Abdel Wahab Qaid,https://en.wikipedia.org/wiki/Abdel_Wahab_Qaid,Libya,1243356338.0
Tayeb El-Safi,https://en.wikipedia.org/wiki/Tayeb_El-Safi,Libya,1224040700.0
Ali Sahli,https://en.wikipedia.org/wiki/Ali_Sahli,Libya,1198759606.0
Bashir Saadawi,https://en.wikipedia.org/wiki/Bashir_Saadawi,Libya,1154763590.0
Fayez al-Sarraj,https://en.wikipedia.org/wiki/Fayez_al-Sarraj,Libya,1239666220.0
Mohammed El Senussi,https://en.wikipedia.org/wiki/Mohammed_El_Senussi,Libya,1244143550.0
Abdulrahman Sewehli,https://en.wikipedia.org/wiki/Abdulrahman_Sewehli,Libya,1041934642.0
Ashour Suleiman Shuwail,https://en.wikipedia.org/wiki/Ashour_Suleiman_Shuwail,Libya,1213474159.0
Mohamed Taha Siala,https://en.wikipedia.org/wiki/Mohamed_Taha_Siala,Libya,1040410236.0
Adomas Ąžuolas Audickas,https://en.wikipedia.org/wiki/Adomas_Ąžuolas_Audickas,Lithuania,1156077882.0
Edminas Bagdonas,https://en.wikipedia.org/wiki/Edminas_Bagdonas,Lithuania,1226678626.0
Zbignev Balcevič,https://en.wikipedia.org/wiki/Zbignev_Balcevič,Lithuania,1226768374.0
Vilius Baldišis,https://en.wikipedia.org/wiki/Vilius_Baldišis,Lithuania,1055138352.0
Vladimiras Beriozovas,https://en.wikipedia.org/wiki/Vladimiras_Beriozovas,Lithuania,1081645523.0
Kazys Boruta,https://en.wikipedia.org/wiki/Kazys_Boruta,Lithuania,1242384798.0
Dalius Čekuolis,https://en.wikipedia.org/wiki/Dalius_Čekuolis,Lithuania,1193772674.0
Virgilijus Čepaitis,https://en.wikipedia.org/wiki/Virgilijus_Čepaitis,Lithuania,1209842510.0
Jan Ciechanowicz,https://en.wikipedia.org/wiki/Jan_Ciechanowicz,Lithuania,1236187352.0
Audra Dagelytė,https://en.wikipedia.org/wiki/Audra_Dagelytė,Lithuania,1215612767.0
Andrius Domaševičius,https://en.wikipedia.org/wiki/Andrius_Domaševičius,Lithuania,1241566807.0
Juozas Gabrys,https://en.wikipedia.org/wiki/Juozas_Gabrys,Lithuania,1141136497.0
Balys Gajauskas,https://en.wikipedia.org/wiki/Balys_Gajauskas,Lithuania,1226927031.0
Eimantas Grakauskas,https://en.wikipedia.org/wiki/Eimantas_Grakauskas,Lithuania,1236510350.0
Gintautas Iešmantas,https://en.wikipedia.org/wiki/Gintautas_Iešmantas,Lithuania,1211782507.0
Stanislovas Gediminas Ilgūnas,https://en.wikipedia.org/wiki/Stanislovas_Gediminas_Ilgūnas,Lithuania,1055139813.0
Martynas Jankus,https://en.wikipedia.org/wiki/Martynas_Jankus,Lithuania,1214790448.0
Albinas Januška,https://en.wikipedia.org/wiki/Albinas_Januška,Lithuania,1215107657.0
Antanas Karoblis,https://en.wikipedia.org/wiki/Antanas_Karoblis,Lithuania,1167910942.0
Juozas Karvelis,https://en.wikipedia.org/wiki/Juozas_Karvelis,Lithuania,1167910298.0
Vytautas Kolesnikovas,https://en.wikipedia.org/wiki/Vytautas_Kolesnikovas,Lithuania,1098843848.0
Szymon Konarski,https://en.wikipedia.org/wiki/Szymon_Konarski,Lithuania,1244720947.0
Jonas Kondrotas,https://en.wikipedia.org/wiki/Jonas_Kondrotas,Lithuania,1186801268.0
Tadeusz Kościuszko,https://en.wikipedia.org/wiki/Tadeusz_Kościuszko,Lithuania,1250542933.0
Petras Kubiliūnas,https://en.wikipedia.org/wiki/Petras_Kubiliūnas,Lithuania,1226919771.0
Česlovas Kudaba,https://en.wikipedia.org/wiki/Česlovas_Kudaba,Lithuania,1133166000.0
Algirdas Kumža,https://en.wikipedia.org/wiki/Algirdas_Kumža,Lithuania,1140402964.0
Bronius Kuzmickas,https://en.wikipedia.org/wiki/Bronius_Kuzmickas,Lithuania,1184258161.0
Jonas Liaučius,https://en.wikipedia.org/wiki/Jonas_Liaučius,Lithuania,1020554126.0
Zita Loseva,https://en.wikipedia.org/wiki/Zita_Loseva,Lithuania,1230831647.0
Stasys Lozoraitis Jr.,https://en.wikipedia.org/wiki/Stasys_Lozoraitis_Jr.,Lithuania,1250554072.0
Jonas Mačys,https://en.wikipedia.org/wiki/Jonas_Mačys,Lithuania,1190766203.0
Vytautas Matulevičius,https://en.wikipedia.org/wiki/Vytautas_Matulevičius,Lithuania,1177313320.0
Deividas Matulionis,https://en.wikipedia.org/wiki/Deividas_Matulionis,Lithuania,1246139601.0
Darius Mažintas,https://en.wikipedia.org/wiki/Darius_Mažintas,Lithuania,978234421.0
Visvaldas Mažonas,https://en.wikipedia.org/wiki/Visvaldas_Mažonas,Lithuania,1251091133.0
Donatas Morkūnas,https://en.wikipedia.org/wiki/Donatas_Morkūnas,Lithuania,1133165466.0
Grzegorz Antoni Ogiński,https://en.wikipedia.org/wiki/Grzegorz_Antoni_Ogiński,Lithuania,1180638831.0
Vytautas Paliūnas,https://en.wikipedia.org/wiki/Vytautas_Paliūnas,Lithuania,1184356885.0
Rolandas Paulauskas,https://en.wikipedia.org/wiki/Rolandas_Paulauskas,Lithuania,1020295832.0
Petras Poškus,https://en.wikipedia.org/wiki/Petras_Poškus,Lithuania,1125829611.0
Adomas Prūsas,https://en.wikipedia.org/wiki/Adomas_Prūsas,Lithuania,1247770485.0
Antanas Purėnas,https://en.wikipedia.org/wiki/Antanas_Purėnas,Lithuania,1245635356.0
Liudvikas Narcizas Rasimavičius,https://en.wikipedia.org/wiki/Liudvikas_Narcizas_Rasimavičius,Lithuania,1193909976.0
Liudvikas Saulius Razma,https://en.wikipedia.org/wiki/Liudvikas_Saulius_Razma,Lithuania,1108537637.0
Valerijonas Šadreika,https://en.wikipedia.org/wiki/Valerijonas_Šadreika,Lithuania,1016659563.0
Kazimieras Saja,https://en.wikipedia.org/wiki/Kazimieras_Saja,Lithuania,1226681009.0
Józef Sapieha,https://en.wikipedia.org/wiki/Józef_Sapieha,Lithuania,1120682607.0
Gediminas Šerkšnys,https://en.wikipedia.org/wiki/Gediminas_Šerkšnys,Lithuania,1240300356.0
Liudvikas Simutis,https://en.wikipedia.org/wiki/Liudvikas_Simutis,Lithuania,1020199058.0
Kęstutis Smirnovas,https://en.wikipedia.org/wiki/Kęstutis_Smirnovas,Lithuania,1220189222.0
Jonas Tamulis,https://en.wikipedia.org/wiki/Jonas_Tamulis,Lithuania,1240396888.0
Dalia Teišerskytė,https://en.wikipedia.org/wiki/Dalia_Teišerskytė,Lithuania,1187388657.0
Rimvydas Valatka,https://en.wikipedia.org/wiki/Rimvydas_Valatka,Lithuania,1235510534.0
Iosif Vareikis,https://en.wikipedia.org/wiki/Iosif_Vareikis,Lithuania,1217666626.0
Eduardas Vilkas,https://en.wikipedia.org/wiki/Eduardas_Vilkas,Lithuania,1051384630.0
Povilas Višinskis,https://en.wikipedia.org/wiki/Povilas_Višinskis,Lithuania,1234786486.0
Alfonsas Žalys,https://en.wikipedia.org/wiki/Alfonsas_Žalys,Lithuania,1168682744.0
Xavier Brasseur,https://en.wikipedia.org/wiki/Xavier_Brasseur,Luxembourg,1173229365.0
Jean-Pierre Büchler,https://en.wikipedia.org/wiki/Jean-Pierre_Büchler,Luxembourg,1249703905.0
Corinne Cahen,https://en.wikipedia.org/wiki/Corinne_Cahen,Luxembourg,1249938719.0
Sven Clement,https://en.wikipedia.org/wiki/Sven_Clement,Luxembourg,1224625713.0
Lex Delles,https://en.wikipedia.org/wiki/Lex_Delles,Luxembourg,1242402305.0
Martine Deprez,https://en.wikipedia.org/wiki/Martine_Deprez,Luxembourg,1242651510.0
Carole Dieschbourg,https://en.wikipedia.org/wiki/Carole_Dieschbourg,Luxembourg,1249939234.0
Paul Elvinger,https://en.wikipedia.org/wiki/Paul_Elvinger,Luxembourg,1228734072.0
Frank Engel (politician),https://en.wikipedia.org/wiki/Frank_Engel_(politician),Luxembourg,1179540263.0
Jean Ersfeld,https://en.wikipedia.org/wiki/Jean_Ersfeld,Luxembourg,1212177429.0
Johannes Olav Fallize,https://en.wikipedia.org/wiki/Johannes_Olav_Fallize,Luxembourg,1217163934.0
Christos Floros,https://en.wikipedia.org/wiki/Christos_Floros,Luxembourg,1246933180.0
Marc Hansen (politician),https://en.wikipedia.org/wiki/Marc_Hansen_(politician),Luxembourg,1185355523.0
Martine Hansen,https://en.wikipedia.org/wiki/Martine_Hansen,Luxembourg,1249941459.0
Aloyse Hentgen,https://en.wikipedia.org/wiki/Aloyse_Hentgen,Luxembourg,1250507433.0
Dan Kersch,https://en.wikipedia.org/wiki/Dan_Kersch,Luxembourg,1224034799.0
Fred Keup,https://en.wikipedia.org/wiki/Fred_Keup,Luxembourg,1242205540.0
Guillaume Konsbruck,https://en.wikipedia.org/wiki/Guillaume_Konsbruck,Luxembourg,1231473517.0
Damian Kratzenberg,https://en.wikipedia.org/wiki/Damian_Kratzenberg,Luxembourg,1214300979.0
Pierre Krier,https://en.wikipedia.org/wiki/Pierre_Krier,Luxembourg,1216624071.0
Andy Maar,https://en.wikipedia.org/wiki/Andy_Maar,Luxembourg,1184770331.0
Maggy Nagel,https://en.wikipedia.org/wiki/Maggy_Nagel,Luxembourg,1158512735.0
Roy Reding,https://en.wikipedia.org/wiki/Roy_Reding,Luxembourg,1246066908.0
Émile Schaus,https://en.wikipedia.org/wiki/Émile_Schaus,Luxembourg,1223398703.0
Meris Šehović,https://en.wikipedia.org/wiki/Meris_Šehović,Luxembourg,1183087341.0
Jup Weber,https://en.wikipedia.org/wiki/Jup_Weber,Luxembourg,1248675764.0
Serge Wilmes,https://en.wikipedia.org/wiki/Serge_Wilmes,Luxembourg,1230914260.0
Afrim Gashi,https://en.wikipedia.org/wiki/Afrim_Gashi,North Macedonia,1249210667.0
Vangel Ajanovski-Oče,https://en.wikipedia.org/wiki/Vangel_Ajanovski-Oče,North Macedonia,1195408159.0
Ljupčo Andonovski,https://en.wikipedia.org/wiki/Ljupčo_Andonovski,North Macedonia,1249711549.0
Slobodan Bogoevski,https://en.wikipedia.org/wiki/Slobodan_Bogoevski,North Macedonia,1249711261.0
Bojan Bojanovski,https://en.wikipedia.org/wiki/Bojan_Bojanovski,North Macedonia,1249711386.0
Panko Brashnarov,https://en.wikipedia.org/wiki/Panko_Brashnarov,North Macedonia,1240046381.0
Slobodan Čašule,https://en.wikipedia.org/wiki/Slobodan_Čašule,North Macedonia,1243517976.0
Risto Gjorgjiev,https://en.wikipedia.org/wiki/Risto_Gjorgjiev,North Macedonia,1173912802.0
Vasil Ivanovski,https://en.wikipedia.org/wiki/Vasil_Ivanovski,North Macedonia,1213630795.0
Stevčo Jakimovski,https://en.wikipedia.org/wiki/Stevčo_Jakimovski,North Macedonia,1223081209.0
Adnan Jashari,https://en.wikipedia.org/wiki/Adnan_Jashari,North Macedonia,1191752848.0
Minčo Jordanov,https://en.wikipedia.org/wiki/Minčo_Jordanov,North Macedonia,1244123853.0
Perko Kolevski,https://en.wikipedia.org/wiki/Perko_Kolevski,North Macedonia,1173912835.0
Dimitar Kovačevski,https://en.wikipedia.org/wiki/Dimitar_Kovačevski,North Macedonia,1250555445.0
Venko Markovski,https://en.wikipedia.org/wiki/Venko_Markovski,North Macedonia,1235730767.0
Hristijan Mickoski,https://en.wikipedia.org/wiki/Hristijan_Mickoski,North Macedonia,1250609662.0
Sašo Mijalkov,https://en.wikipedia.org/wiki/Sašo_Mijalkov,North Macedonia,1243518031.0
Goran Mitevski,https://en.wikipedia.org/wiki/Goran_Mitevski,North Macedonia,1249711420.0
Stanko Mladenovski,https://en.wikipedia.org/wiki/Stanko_Mladenovski,North Macedonia,1173912535.0
Ferdinand Odžakov,https://en.wikipedia.org/wiki/Ferdinand_Odžakov,North Macedonia,1173912888.0
Xhezair Shaqiri,https://en.wikipedia.org/wiki/Xhezair_Shaqiri,North Macedonia,1249592857.0
Vančo Šontevski,https://en.wikipedia.org/wiki/Vančo_Šontevski,North Macedonia,1173912923.0
Nikola Spasovski,https://en.wikipedia.org/wiki/Nikola_Spasovski,North Macedonia,1249711457.0
Ivan Stoilković,https://en.wikipedia.org/wiki/Ivan_Stoilković,North Macedonia,1245798125.0
Dobri Veličkovski,https://en.wikipedia.org/wiki/Dobri_Veličkovski,North Macedonia,1249711336.0
Zoran Veruševski,https://en.wikipedia.org/wiki/Zoran_Veruševski,North Macedonia,1243517990.0
Mile Zečević,https://en.wikipedia.org/wiki/Mile_Zečević,North Macedonia,1249711505.0
Augustin Andriamananoro,https://en.wikipedia.org/wiki/Augustin_Andriamananoro,Madagascar,1245248841.0
Andriamihaja,https://en.wikipedia.org/wiki/Andriamihaja,Madagascar,1221933011.0
Gilbert Annette,https://en.wikipedia.org/wiki/Gilbert_Annette,Madagascar,1229216653.0
Azaly Ben Marofo,https://en.wikipedia.org/wiki/Azaly_Ben_Marofo,Madagascar,1240888321.0
Laurent Botokeky,https://en.wikipedia.org/wiki/Laurent_Botokeky,Madagascar,1251124705.0
Monja Jaona,https://en.wikipedia.org/wiki/Monja_Jaona,Madagascar,1214613613.0
Ralijaona Laingo,https://en.wikipedia.org/wiki/Ralijaona_Laingo,Madagascar,1177650498.0
Rindra Rabarinirinarison,https://en.wikipedia.org/wiki/Rindra_Rabarinirinarison,Madagascar,1241911288.0
Jacques Rabemananjara,https://en.wikipedia.org/wiki/Jacques_Rabemananjara,Madagascar,1250349602.0
Césaire Rabenoro,https://en.wikipedia.org/wiki/Césaire_Rabenoro,Madagascar,1190559033.0
Bruno Rajaonson,https://en.wikipedia.org/wiki/Bruno_Rajaonson,Madagascar,1173719996.0
Patrick Rajoelina,https://en.wikipedia.org/wiki/Patrick_Rajoelina,Madagascar,1207299094.0
Jean Ralaimongo,https://en.wikipedia.org/wiki/Jean_Ralaimongo,Madagascar,1244109507.0
Pierre Ramampy,https://en.wikipedia.org/wiki/Pierre_Ramampy,Madagascar,1177650675.0
Ramaniraka,https://en.wikipedia.org/wiki/Ramaniraka,Madagascar,1234289442.0
Hyppolite Ramaroson,https://en.wikipedia.org/wiki/Hyppolite_Ramaroson,Madagascar,1242618337.0
Nadine Ramaroson,https://en.wikipedia.org/wiki/Nadine_Ramaroson,Madagascar,1209645610.0
Jonah Ranaivo,https://en.wikipedia.org/wiki/Jonah_Ranaivo,Madagascar,1186387487.0
Mamy Ranaivoniarivo,https://en.wikipedia.org/wiki/Mamy_Ranaivoniarivo,Madagascar,1241434004.0
Michel Randria,https://en.wikipedia.org/wiki/Michel_Randria,Madagascar,1177650685.0
Marcel Ranjeva,https://en.wikipedia.org/wiki/Marcel_Ranjeva,Madagascar,1190559062.0
Roseline Emma Rasolovoahangy,https://en.wikipedia.org/wiki/Roseline_Emma_Rasolovoahangy,Madagascar,1244364217.0
Albert Rakoto Ratsimamanga,https://en.wikipedia.org/wiki/Albert_Rakoto_Ratsimamanga,Madagascar,1245491505.0
Ratsitatanina,https://en.wikipedia.org/wiki/Ratsitatanina,Madagascar,1227027420.0
Lalao Ravalomanana,https://en.wikipedia.org/wiki/Lalao_Ravalomanana,Madagascar,1241320384.0
Herilanto Raveloharison,https://en.wikipedia.org/wiki/Herilanto_Raveloharison,Madagascar,1238495492.0
Mahasumpo Raveloson,https://en.wikipedia.org/wiki/Mahasumpo_Raveloson,Madagascar,1185914772.0
Benja Razafimahaleo,https://en.wikipedia.org/wiki/Benja_Razafimahaleo,Madagascar,1072140578.0
Honoré N. Razafindramiandra,https://en.wikipedia.org/wiki/Honoré_N._Razafindramiandra,Madagascar,1192734361.0
André Resampa,https://en.wikipedia.org/wiki/André_Resampa,Madagascar,1191255852.0
Christian Rémi Richard,https://en.wikipedia.org/wiki/Christian_Rémi_Richard,Madagascar,1190559088.0
Jean Louis Robinson,https://en.wikipedia.org/wiki/Jean_Louis_Robinson,Madagascar,1182009941.0
Albert Sylla,https://en.wikipedia.org/wiki/Albert_Sylla,Madagascar,1242564754.0
Calvin Tsiebo,https://en.wikipedia.org/wiki/Calvin_Tsiebo,Madagascar,1191261046.0
Norbert Zafimahova,https://en.wikipedia.org/wiki/Norbert_Zafimahova,Madagascar,1245504666.0
Richard Chimwendo Banda,https://en.wikipedia.org/wiki/Richard_Chimwendo_Banda,Malawi,1250002793.0
Simplex Chithyola Banda,https://en.wikipedia.org/wiki/Simplex_Chithyola_Banda,Malawi,1228356805.0
Chakakala Chaziya,https://en.wikipedia.org/wiki/Chakakala_Chaziya,Malawi,1248616152.0
Hope Chisanu,https://en.wikipedia.org/wiki/Hope_Chisanu,Malawi,1240529226.0
Boniface Kalindo,https://en.wikipedia.org/wiki/Boniface_Kalindo,Malawi,1206836023.0
Samuel Kawale,https://en.wikipedia.org/wiki/Samuel_Kawale,Malawi,1201222030.0
Steve Mikaya,https://en.wikipedia.org/wiki/Steve_Mikaya,Malawi,1181752332.0
Attati Mpakati,https://en.wikipedia.org/wiki/Attati_Mpakati,Malawi,1244085456.0
Albert Muwalo,https://en.wikipedia.org/wiki/Albert_Muwalo,Malawi,1229063155.0
Titus Mvalo,https://en.wikipedia.org/wiki/Titus_Mvalo,Malawi,1228929938.0
Cornelius Mwalwanda,https://en.wikipedia.org/wiki/Cornelius_Mwalwanda,Malawi,1165970443.0
Kingsely Namakhwa,https://en.wikipedia.org/wiki/Kingsely_Namakhwa,Malawi,1064384238.0
Mary Shawa,https://en.wikipedia.org/wiki/Mary_Shawa,Malawi,1212663981.0
James John Skinner,https://en.wikipedia.org/wiki/James_John_Skinner,Malawi,1247967982.0
John Tembo,https://en.wikipedia.org/wiki/John_Tembo,Malawi,1227763229.0
Michael Usi,https://en.wikipedia.org/wiki/Michael_Usi,Malawi,1251044021.0
Abdullah CD,https://en.wikipedia.org/wiki/Abdullah_CD,Malaysia,1244848097.0
Abu Samah Mohd Kassim,https://en.wikipedia.org/wiki/Abu_Samah_Mohd_Kassim,Malaysia,1247356705.0
Ahmad Kamil Jaafar,https://en.wikipedia.org/wiki/Ahmad_Kamil_Jaafar,Malaysia,1243383117.0
Ahmad Zaidi Adruce,https://en.wikipedia.org/wiki/Ahmad_Zaidi_Adruce,Malaysia,1240901693.0
Ajis Sitin,https://en.wikipedia.org/wiki/Ajis_Sitin,Malaysia,1242147160.0
